"Step","robustness_e8_5_no3 - train/loss","robustness_e8_5_no3 - train/loss__MIN","robustness_e8_5_no3 - train/loss__MAX"
"174000","0.036022670222446325","0.036022670222446325","0.036022670222446325"
"174200","0.0349416685430333","0.0349416685430333","0.0349416685430333"
"174400","0.034727263040840624","0.034727263040840624","0.034727263040840624"
"174600","0.0359623045520857","0.0359623045520857","0.0359623045520857"
"174800","0.03628038781695068","0.03628038781695068","0.03628038781695068"
"175000","0.03552724859677255","0.03552724859677255","0.03552724859677255"
"175200","0.03415634733159095","0.03415634733159095","0.03415634733159095"
"175400","0.03517812536563724","0.03517812536563724","0.03517812536563724"
"175600","0.03510812119115144","0.03510812119115144","0.03510812119115144"
"175800","0.03360130330082029","0.03360130330082029","0.03360130330082029"
"176000","0.03438671224284917","0.03438671224284917","0.03438671224284917"
"176200","0.03529557212255895","0.03529557212255895","0.03529557212255895"
"176400","0.035772272436879575","0.035772272436879575","0.035772272436879575"
"176600","0.033872560895979405","0.033872560895979405","0.033872560895979405"
"176800","0.03703495777212083","0.03703495777212083","0.03703495777212083"
"177000","0.034996942649595436","0.034996942649595436","0.034996942649595436"
"177200","0.03563043704722077","0.03563043704722077","0.03563043704722077"
"177400","0.0334953691624105","0.0334953691624105","0.0334953691624105"
"177600","0.03554139181040227","0.03554139181040227","0.03554139181040227"
"177800","0.03588128858711571","0.03588128858711571","0.03588128858711571"
"178000","0.035136221339926124","0.035136221339926124","0.035136221339926124"
"178200","0.034430593876168133","0.034430593876168133","0.034430593876168133"
"178400","0.03545805773232132","0.03545805773232132","0.03545805773232132"
"178600","0.03451835079584271","0.03451835079584271","0.03451835079584271"
"178800","0.034200648111291226","0.034200648111291226","0.034200648111291226"
"179000","0.03455077525693923","0.03455077525693923","0.03455077525693923"
"179200","0.034851077497005466","0.034851077497005466","0.034851077497005466"
"179400","0.035740294521674515","0.035740294521674515","0.035740294521674515"
"179600","0.03398972143419087","0.03398972143419087","0.03398972143419087"
"179800","0.03515488740056753","0.03515488740056753","0.03515488740056753"
"180000","0.03425337248016149","0.03425337248016149","0.03425337248016149"
"180200","0.034436350692994895","0.034436350692994895","0.034436350692994895"
"180400","0.03403689838014543","0.03403689838014543","0.03403689838014543"
"180600","0.035839903890155254","0.035839903890155254","0.035839903890155254"
"180800","0.03295863965526223","0.03295863965526223","0.03295863965526223"
"181000","0.03398400795180351","0.03398400795180351","0.03398400795180351"
"181200","0.03409331196919083","0.03409331196919083","0.03409331196919083"
"181400","0.035192494578659535","0.035192494578659535","0.035192494578659535"
"181600","0.03535996473859995","0.03535996473859995","0.03535996473859995"
"181800","0.033881833653431385","0.033881833653431385","0.033881833653431385"
"182000","0.034925564620643855","0.034925564620643855","0.034925564620643855"
"182200","0.03388137618079781","0.03388137618079781","0.03388137618079781"
"182400","0.03311611003708095","0.03311611003708095","0.03311611003708095"
"182600","0.03461386114358902","0.03461386114358902","0.03461386114358902"
"182800","0.034108327156864106","0.034108327156864106","0.034108327156864106"
"183000","0.0348538490338251","0.0348538490338251","0.0348538490338251"
"183200","0.03344924852717668","0.03344924852717668","0.03344924852717668"
"183400","0.03427796443924308","0.03427796443924308","0.03427796443924308"
"183600","0.033835390736348926","0.033835390736348926","0.033835390736348926"
"183800","0.034418467981740836","0.034418467981740836","0.034418467981740836"
"184000","0.03543708714656532","0.03543708714656532","0.03543708714656532"
"184200","0.03568694917019457","0.03568694917019457","0.03568694917019457"
"184400","0.033105823122896255","0.033105823122896255","0.033105823122896255"
"184600","0.033430296098813414","0.033430296098813414","0.033430296098813414"
"184800","0.033761067427694795","0.033761067427694795","0.033761067427694795"
"185000","0.03407055181916803","0.03407055181916803","0.03407055181916803"
"185200","0.03311014645267278","0.03311014645267278","0.03311014645267278"
"185400","0.033660983899608254","0.033660983899608254","0.033660983899608254"
"185600","0.03371996988542378","0.03371996988542378","0.03371996988542378"
"185800","0.03478527954779565","0.03478527954779565","0.03478527954779565"
"186000","0.03382914631161839","0.03382914631161839","0.03382914631161839"
"186200","0.03276031692512334","0.03276031692512334","0.03276031692512334"
"186400","0.034556635175831615","0.034556635175831615","0.034556635175831615"
"186600","0.03322229609824717","0.03322229609824717","0.03322229609824717"
"186800","0.03380448231473565","0.03380448231473565","0.03380448231473565"
"187000","0.035789837930351495","0.035789837930351495","0.035789837930351495"
"187200","0.035497227529995144","0.035497227529995144","0.035497227529995144"
"187400","0.03355087680742144","0.03355087680742144","0.03355087680742144"
"187600","0.033190983159001916","0.033190983159001916","0.033190983159001916"
"187800","0.03462429413571954","0.03462429413571954","0.03462429413571954"
"188000","0.034401149745099245","0.034401149745099245","0.034401149745099245"
"188200","0.0344316146383062","0.0344316146383062","0.0344316146383062"
"188400","0.032243633191101254","0.032243633191101254","0.032243633191101254"
"188600","0.03309585497248918","0.03309585497248918","0.03309585497248918"
"188800","0.034073525560088455","0.034073525560088455","0.034073525560088455"
"189000","0.033134569907560946","0.033134569907560946","0.033134569907560946"
"189200","0.03349928570911288","0.03349928570911288","0.03349928570911288"
"189400","0.03468528131488711","0.03468528131488711","0.03468528131488711"
"189600","0.03226851642597467","0.03226851642597467","0.03226851642597467"
"189800","0.033449503034353255","0.033449503034353255","0.033449503034353255"
"190000","0.034312743125483394","0.034312743125483394","0.034312743125483394"
"190200","0.03491930601652712","0.03491930601652712","0.03491930601652712"
"190400","0.03282827150542289","0.03282827150542289","0.03282827150542289"
"190600","0.03352108640130609","0.03352108640130609","0.03352108640130609"
"190800","0.03224455094430596","0.03224455094430596","0.03224455094430596"
"191000","0.03563449861481786","0.03563449861481786","0.03563449861481786"
"191200","0.03318875875324011","0.03318875875324011","0.03318875875324011"
"191400","0.03380276705138385","0.03380276705138385","0.03380276705138385"
"191600","0.03365765324793756","0.03365765324793756","0.03365765324793756"
"191800","0.03334355209954083","0.03334355209954083","0.03334355209954083"
"192000","0.03317926086019725","0.03317926086019725","0.03317926086019725"
"192200","0.032182436496950684","0.032182436496950684","0.032182436496950684"
"192400","0.03401190615259111","0.03401190615259111","0.03401190615259111"
"192600","0.033980540833435956","0.033980540833435956","0.033980540833435956"
"192800","0.03263252644333989","0.03263252644333989","0.03263252644333989"
"193000","0.032880502715706826","0.032880502715706826","0.032880502715706826"
"193200","0.03235645758453756","0.03235645758453756","0.03235645758453756"
"193400","0.033362168367020786","0.033362168367020786","0.033362168367020786"
"193600","0.03273535213433206","0.03273535213433206","0.03273535213433206"
"193800","0.032781379343941805","0.032781379343941805","0.032781379343941805"
"194000","0.03494526739232242","0.03494526739232242","0.03494526739232242"
"194200","0.0332988200802356","0.0332988200802356","0.0332988200802356"
"194400","0.03323042929638177","0.03323042929638177","0.03323042929638177"
"194600","0.031966266315430404","0.031966266315430404","0.031966266315430404"
"194800","0.032452729451470076","0.032452729451470076","0.032452729451470076"
"195000","0.03314119347836822","0.03314119347836822","0.03314119347836822"
"195200","0.03372382341884077","0.03372382341884077","0.03372382341884077"
"195400","0.03437106934841722","0.03437106934841722","0.03437106934841722"
"195600","0.03376224712468684","0.03376224712468684","0.03376224712468684"
"195800","0.03310090835206211","0.03310090835206211","0.03310090835206211"
"196000","0.03241364472545683","0.03241364472545683","0.03241364472545683"
"196200","0.0323220063187182","0.0323220063187182","0.0323220063187182"
"196400","0.03461499019060284","0.03461499019060284","0.03461499019060284"
"196600","0.032891215197741984","0.032891215197741984","0.032891215197741984"
"196800","0.0323655838239938","0.0323655838239938","0.0323655838239938"
"197000","0.03202812750358135","0.03202812750358135","0.03202812750358135"
"197200","0.03298957174643874","0.03298957174643874","0.03298957174643874"
"197400","0.03261700249742717","0.03261700249742717","0.03261700249742717"
"197600","0.03218369106762111","0.03218369106762111","0.03218369106762111"
"197800","0.031220418228767814","0.031220418228767814","0.031220418228767814"
"198000","0.032169077359139917","0.032169077359139917","0.032169077359139917"
"198200","0.034403729159384965","0.034403729159384965","0.034403729159384965"
"198400","0.03317179765086621","0.03317179765086621","0.03317179765086621"
"198600","0.03320490122307092","0.03320490122307092","0.03320490122307092"
"198800","0.031937205786816775","0.031937205786816775","0.031937205786816775"
"199000","0.034421367137692865","0.034421367137692865","0.034421367137692865"
"199200","0.03140392002649605","0.03140392002649605","0.03140392002649605"
"199400","0.032664231746457516","0.032664231746457516","0.032664231746457516"
"199600","0.0331709098815918","0.0331709098815918","0.0331709098815918"
"199800","0.032752306717447936","0.032752306717447936","0.032752306717447936"
"200000","0.03257347542326897","0.03257347542326897","0.03257347542326897"
"200200","0.032739299735985695","0.032739299735985695","0.032739299735985695"
"200400","0.03348109583836049","0.03348109583836049","0.03348109583836049"
"200600","0.03164994636084884","0.03164994636084884","0.03164994636084884"
"200800","0.032911282456479965","0.032911282456479965","0.032911282456479965"
"201000","0.03301754859276116","0.03301754859276116","0.03301754859276116"
"201200","0.033008803143166","0.033008803143166","0.033008803143166"
"201400","0.03212508193217218","0.03212508193217218","0.03212508193217218"
"201600","0.031676898824516686","0.031676898824516686","0.031676898824516686"
"201800","0.0358700281009078","0.0358700281009078","0.0358700281009078"
"202000","0.03217860281467438","0.03217860281467438","0.03217860281467438"
"202200","0.03139023785479367","0.03139023785479367","0.03139023785479367"
"202400","0.033542486540973186","0.033542486540973186","0.033542486540973186"
"202600","0.03263061073143035","0.03263061073143035","0.03263061073143035"
"202800","0.03293949672486633","0.03293949672486633","0.03293949672486633"
"203000","0.03738252100534737","0.03738252100534737","0.03738252100534737"
"203200","0.03232118999119848","0.03232118999119848","0.03232118999119848"
"203400","0.031845965147949754","0.031845965147949754","0.031845965147949754"
"203600","0.03212213939987123","0.03212213939987123","0.03212213939987123"
"203800","0.03228336705826223","0.03228336705826223","0.03228336705826223"
"204000","0.0329452789016068","0.0329452789016068","0.0329452789016068"
"204200","0.033289265083149076","0.033289265083149076","0.033289265083149076"
"204400","0.03160614553838968","0.03160614553838968","0.03160614553838968"
"204600","0.03301567896734923","0.03301567896734923","0.03301567896734923"
"204800","0.03000731165520847","0.03000731165520847","0.03000731165520847"
"205000","0.031762662902474405","0.031762662902474405","0.031762662902474405"
"205200","0.0322795328265056","0.0322795328265056","0.0322795328265056"
"205400","0.031098652929067612","0.031098652929067612","0.031098652929067612"
"205600","0.032273293274920435","0.032273293274920435","0.032273293274920435"
"205800","0.0326990445703268","0.0326990445703268","0.0326990445703268"
"206000","0.03299487783573568","0.03299487783573568","0.03299487783573568"
"206200","0.0310489785624668","0.0310489785624668","0.0310489785624668"
"206400","0.0319810632057488","0.0319810632057488","0.0319810632057488"
"206600","0.03214382576756179","0.03214382576756179","0.03214382576756179"
"206800","0.03273071898613125","0.03273071898613125","0.03273071898613125"
"207000","0.03370102680753916","0.03370102680753916","0.03370102680753916"
"207200","0.0326833234494552","0.0326833234494552","0.0326833234494552"
"207400","0.03127760795410722","0.03127760795410722","0.03127760795410722"
"207600","0.03226176821626723","0.03226176821626723","0.03226176821626723"
"207800","0.03294661320280284","0.03294661320280284","0.03294661320280284"
"208000","0.031116700433194637","0.031116700433194637","0.031116700433194637"
"208200","0.0309578406997025","0.0309578406997025","0.0309578406997025"
"208400","0.030684159328229724","0.030684159328229724","0.030684159328229724"
"208600","0.03200581862591207","0.03200581862591207","0.03200581862591207"
"208800","0.031363483732566234","0.031363483732566234","0.031363483732566234"
"209000","0.03125937273260206","0.03125937273260206","0.03125937273260206"
"209200","0.030548573210835456","0.030548573210835456","0.030548573210835456"
"209400","0.031434467197395864","0.031434467197395864","0.031434467197395864"
"209600","0.03185463537927717","0.03185463537927717","0.03185463537927717"
"209800","0.03039023210760206","0.03039023210760206","0.03039023210760206"
"210000","0.03248935152310878","0.03248935152310878","0.03248935152310878"
"210200","0.03223981647286564","0.03223981647286564","0.03223981647286564"
"210400","0.032605429594404996","0.032605429594404996","0.032605429594404996"
"210600","0.03197676820214838","0.03197676820214838","0.03197676820214838"
"210800","0.03277091557625681","0.03277091557625681","0.03277091557625681"
"211000","0.031804271526634696","0.031804271526634696","0.031804271526634696"
"211200","0.031209042761474848","0.031209042761474848","0.031209042761474848"
"211400","0.03136729748453945","0.03136729748453945","0.03136729748453945"
"211600","0.030924960738047957","0.030924960738047957","0.030924960738047957"
"211800","0.03156719405204058","0.03156719405204058","0.03156719405204058"
"212000","0.03198564820922911","0.03198564820922911","0.03198564820922911"
"212200","0.030892703770659863","0.030892703770659863","0.030892703770659863"
"212400","0.03163704747334123","0.03163704747334123","0.03163704747334123"
"212600","0.03242287107277662","0.03242287107277662","0.03242287107277662"
"212800","0.031561728208325805","0.031561728208325805","0.031561728208325805"
"213000","0.03107100478373468","0.03107100478373468","0.03107100478373468"
"213200","0.031701595694758","0.031701595694758","0.031701595694758"
"213400","0.031316115541849286","0.031316115541849286","0.031316115541849286"
"213600","0.03025011419784278","0.03025011419784278","0.03025011419784278"
"213800","0.031171344853937626","0.031171344853937626","0.031171344853937626"
"214000","0.030440876157954336","0.030440876157954336","0.030440876157954336"
"214200","0.03156295069959015","0.03156295069959015","0.03156295069959015"
"214400","0.029546707225963472","0.029546707225963472","0.029546707225963472"
"214600","0.03320445445366204","0.03320445445366204","0.03320445445366204"
"214800","0.031643032487481834","0.031643032487481834","0.031643032487481834"
"215000","0.03199667502194643","0.03199667502194643","0.03199667502194643"
"215200","0.03098221696447581","0.03098221696447581","0.03098221696447581"
"215400","0.03193773441482335","0.03193773441482335","0.03193773441482335"
"215600","0.029868483636528255","0.029868483636528255","0.029868483636528255"
"215800","0.03042699135374278","0.03042699135374278","0.03042699135374278"
"216000","0.031492689680308106","0.031492689680308106","0.031492689680308106"
"216200","0.03212307504378259","0.03212307504378259","0.03212307504378259"
"216400","0.030720310187898576","0.030720310187898576","0.030720310187898576"
"216600","0.03194919404108077","0.03194919404108077","0.03194919404108077"
"216800","0.03166948054917157","0.03166948054917157","0.03166948054917157"
"217000","0.03123311306349933","0.03123311306349933","0.03123311306349933"
"217200","0.03100214034318924","0.03100214034318924","0.03100214034318924"
"217400","0.03164951132144779","0.03164951132144779","0.03164951132144779"
"217600","0.0303025902248919","0.0303025902248919","0.0303025902248919"
"217800","0.03110144896898419","0.03110144896898419","0.03110144896898419"
"218000","0.0306477391673252","0.0306477391673252","0.0306477391673252"
"218200","0.030775685268454252","0.030775685268454252","0.030775685268454252"
"218400","0.031560501712374386","0.031560501712374386","0.031560501712374386"
"218600","0.030978251798078418","0.030978251798078418","0.030978251798078418"
"218800","0.03072080418933183","0.03072080418933183","0.03072080418933183"
"219000","0.0301526645058766","0.0301526645058766","0.0301526645058766"
"219200","0.028940076315775512","0.028940076315775512","0.028940076315775512"
"219400","0.03167837063316256","0.03167837063316256","0.03167837063316256"
"219600","0.03151550063863397","0.03151550063863397","0.03151550063863397"
"219800","0.030091283922083677","0.030091283922083677","0.030091283922083677"
"220000","0.03140642044600099","0.03140642044600099","0.03140642044600099"
"220200","0.030684993106406183","0.030684993106406183","0.030684993106406183"
"220400","0.03188141405582428","0.03188141405582428","0.03188141405582428"
"220600","0.03186975064920262","0.03186975064920262","0.03186975064920262"
"220800","0.030730496034957467","0.030730496034957467","0.030730496034957467"
"221000","0.030476456475444138","0.030476456475444138","0.030476456475444138"
"221200","0.03139608097728342","0.03139608097728342","0.03139608097728342"
"221400","0.030705833709798753","0.030705833709798753","0.030705833709798753"
"221600","0.03023927512113005","0.03023927512113005","0.03023927512113005"
"221800","0.030453944667242466","0.030453944667242466","0.030453944667242466"
"222000","0.031704370970837774","0.031704370970837774","0.031704370970837774"
"222200","0.030712525746785103","0.030712525746785103","0.030712525746785103"
"222400","0.030868871475104243","0.030868871475104243","0.030868871475104243"
"222600","0.03026650449261069","0.03026650449261069","0.03026650449261069"
"222800","0.029953646860085427","0.029953646860085427","0.029953646860085427"
"223000","0.03329935052897781","0.03329935052897781","0.03329935052897781"
"223200","0.030275076208636165","0.030275076208636165","0.030275076208636165"
"223400","0.029544557919725777","0.029544557919725777","0.029544557919725777"
"223600","0.03084035043604672","0.03084035043604672","0.03084035043604672"
"223800","0.031239763600751758","0.031239763600751758","0.031239763600751758"
"224000","0.030490594934672117","0.030490594934672117","0.030490594934672117"
"224200","0.030419787936843933","0.030419787936843933","0.030419787936843933"
"224400","0.030973505130968988","0.030973505130968988","0.030973505130968988"
"224600","0.029641233454458415","0.029641233454458415","0.029641233454458415"
"224800","0.03065748469438404","0.03065748469438404","0.03065748469438404"
"225000","0.030677070124074817","0.030677070124074817","0.030677070124074817"
"225200","0.03196910705883056","0.03196910705883056","0.03196910705883056"
"225400","0.03064713327679783","0.03064713327679783","0.03064713327679783"
"225600","0.03163991462439299","0.03163991462439299","0.03163991462439299"
"225800","0.030915138581767677","0.030915138581767677","0.030915138581767677"
"226000","0.030503344028256833","0.030503344028256833","0.030503344028256833"
"226200","0.029729695743881165","0.029729695743881165","0.029729695743881165"
"226400","0.030391210778616368","0.030391210778616368","0.030391210778616368"
"226600","0.03155984712066129","0.03155984712066129","0.03155984712066129"
"226800","0.03101882334332913","0.03101882334332913","0.03101882334332913"
"227000","0.028870400157757103","0.028870400157757103","0.028870400157757103"
"227200","0.03056486926274374","0.03056486926274374","0.03056486926274374"
"227400","0.030536052901297808","0.030536052901297808","0.030536052901297808"
"227600","0.030665348363108934","0.030665348363108934","0.030665348363108934"
"227800","0.030853781551122665","0.030853781551122665","0.030853781551122665"
"228000","0.02958653065841645","0.02958653065841645","0.02958653065841645"
"228200","0.029834017381072043","0.029834017381072043","0.029834017381072043"
"228400","0.028842646135017275","0.028842646135017275","0.028842646135017275"
"228600","0.030286279898136856","0.030286279898136856","0.030286279898136856"
"228800","0.03015011256095022","0.03015011256095022","0.03015011256095022"
"229000","0.029697902044281365","0.029697902044281365","0.029697902044281365"
"229200","0.029617220452055334","0.029617220452055334","0.029617220452055334"
"229400","0.03072456386871636","0.03072456386871636","0.03072456386871636"
"229600","0.03034927007742226","0.03034927007742226","0.03034927007742226"
"229800","0.029889429998584092","0.029889429998584092","0.029889429998584092"
"230000","0.02984935964923352","0.02984935964923352","0.02984935964923352"
"230200","0.03023408417124301","0.03023408417124301","0.03023408417124301"
"230400","0.030306458142586052","0.030306458142586052","0.030306458142586052"
"230600","0.030347499470226465","0.030347499470226465","0.030347499470226465"
"230800","0.031865599686279895","0.031865599686279895","0.031865599686279895"
"231000","0.029800989560317247","0.029800989560317247","0.029800989560317247"
"231200","0.030110778752714396","0.030110778752714396","0.030110778752714396"
"231400","0.028789788752328606","0.028789788752328606","0.028789788752328606"
"231600","0.030455157954711466","0.030455157954711466","0.030455157954711466"
"231800","0.030966307893395426","0.030966307893395426","0.030966307893395426"
"232000","0.030229043192230166","0.030229043192230166","0.030229043192230166"
"232200","0.02970822042785585","0.02970822042785585","0.02970822042785585"
"232400","0.030441042385064065","0.030441042385064065","0.030441042385064065"
"232600","0.029819430797360838","0.029819430797360838","0.029819430797360838"
"232800","0.030363208106718956","0.030363208106718956","0.030363208106718956"
"233000","0.029587267623282967","0.029587267623282967","0.029587267623282967"
"233200","0.028425686089321972","0.028425686089321972","0.028425686089321972"
"233400","0.02862034779507667","0.02862034779507667","0.02862034779507667"
"233600","0.028512625903822482","0.028512625903822482","0.028512625903822482"
"233800","0.0294407863705419","0.0294407863705419","0.0294407863705419"
"234000","0.02965766571694985","0.02965766571694985","0.02965766571694985"
"234200","0.030545287341810765","0.030545287341810765","0.030545287341810765"
"234400","0.03013489516451955","0.03013489516451955","0.03013489516451955"
"234600","0.03018831418827176","0.03018831418827176","0.03018831418827176"
"234800","0.028787941657938063","0.028787941657938063","0.028787941657938063"
"235000","0.029515139199793337","0.029515139199793337","0.029515139199793337"
"235200","0.02992859376128763","0.02992859376128763","0.02992859376128763"
"235400","0.030359251112677156","0.030359251112677156","0.030359251112677156"
"235600","0.03071238804142922","0.03071238804142922","0.03071238804142922"
"235800","0.03094475913327187","0.03094475913327187","0.03094475913327187"
"236000","0.029576848833821712","0.029576848833821712","0.029576848833821712"
"236200","0.03065255138557404","0.03065255138557404","0.03065255138557404"
"236400","0.02960767115931958","0.02960767115931958","0.02960767115931958"
"236600","0.029505320345051586","0.029505320345051586","0.029505320345051586"
"236800","0.029231898016296328","0.029231898016296328","0.029231898016296328"
"237000","0.029004409401677547","0.029004409401677547","0.029004409401677547"
"237200","0.029396994193084537","0.029396994193084537","0.029396994193084537"
"237400","0.029747640695422888","0.029747640695422888","0.029747640695422888"
"237600","0.030210524410940708","0.030210524410940708","0.030210524410940708"
"237800","0.0299047739058733","0.0299047739058733","0.0299047739058733"
"238000","0.02968539210036397","0.02968539210036397","0.02968539210036397"
"238200","0.03061772885732353","0.03061772885732353","0.03061772885732353"
"238400","0.030239150263369083","0.030239150263369083","0.030239150263369083"
"238600","0.02970507589634508","0.02970507589634508","0.02970507589634508"
"238800","0.02883028769865632","0.02883028769865632","0.02883028769865632"
"239000","0.028587075085379183","0.028587075085379183","0.028587075085379183"
"239200","0.0294123074086383","0.0294123074086383","0.0294123074086383"
"239400","0.03086084287147969","0.03086084287147969","0.03086084287147969"
"239600","0.029095573457889257","0.029095573457889257","0.029095573457889257"
"239800","0.02918377869296819","0.02918377869296819","0.02918377869296819"
"240000","0.029125050636939705","0.029125050636939705","0.029125050636939705"
"240200","0.028987540029920638","0.028987540029920638","0.028987540029920638"
"240400","0.030190427044872195","0.030190427044872195","0.030190427044872195"
"240600","0.028708005545195193","0.028708005545195193","0.028708005545195193"
"240800","0.029139851541258394","0.029139851541258394","0.029139851541258394"
"241000","0.02981052368879318","0.02981052368879318","0.02981052368879318"
"241200","0.030201228819787502","0.030201228819787502","0.030201228819787502"
"241400","0.029439706306438895","0.029439706306438895","0.029439706306438895"
"241600","0.029135068943724036","0.029135068943724036","0.029135068943724036"
"241800","0.028861154071055353","0.028861154071055353","0.028861154071055353"
"242000","0.02896454219240695","0.02896454219240695","0.02896454219240695"
"242200","0.02817145860521123","0.02817145860521123","0.02817145860521123"
"242400","0.02930743352510035","0.02930743352510035","0.02930743352510035"
"242600","0.028808156927116215","0.028808156927116215","0.028808156927116215"
"242800","0.029297941317781805","0.029297941317781805","0.029297941317781805"
"243000","0.029968889760784805","0.029968889760784805","0.029968889760784805"
"243200","0.029148957594297826","0.029148957594297826","0.029148957594297826"
"243400","0.02937543172389269","0.02937543172389269","0.02937543172389269"
"243600","0.02963473096489906","0.02963473096489906","0.02963473096489906"
"243800","0.03041476649232209","0.03041476649232209","0.03041476649232209"
"244000","0.02802208140026778","0.02802208140026778","0.02802208140026778"
"244200","0.02888827200513333","0.02888827200513333","0.02888827200513333"
"244400","0.03039879080140963","0.03039879080140963","0.03039879080140963"
"244600","0.03000370055437088","0.03000370055437088","0.03000370055437088"
"244800","0.02855955678038299","0.02855955678038299","0.02855955678038299"
"245000","0.029543124539777636","0.029543124539777636","0.029543124539777636"
"245200","0.027350712027400734","0.027350712027400734","0.027350712027400734"
"245400","0.029593215766362847","0.029593215766362847","0.029593215766362847"
"245600","0.029854801367037","0.029854801367037","0.029854801367037"
"245800","0.03241483613848686","0.03241483613848686","0.03241483613848686"
"246000","0.030034702615812422","0.030034702615812422","0.030034702615812422"
"246200","0.031283224723301827","0.031283224723301827","0.031283224723301827"
"246400","0.029073896068148315","0.029073896068148315","0.029073896068148315"
"246600","0.028443305986002088","0.028443305986002088","0.028443305986002088"
"246800","0.0284936482924968","0.0284936482924968","0.0284936482924968"
"247000","0.029089141604490578","0.029089141604490578","0.029089141604490578"
"247200","0.028746807044371964","0.028746807044371964","0.028746807044371964"
"247400","0.028821423854678868","0.028821423854678868","0.028821423854678868"
"247600","0.028335184124298394","0.028335184124298394","0.028335184124298394"
"247800","0.029480609656311572","0.029480609656311572","0.029480609656311572"
"248000","0.0289401427609846","0.0289401427609846","0.0289401427609846"
"248200","0.028835995346307753","0.028835995346307753","0.028835995346307753"
"248400","0.028712501116096974","0.028712501116096974","0.028712501116096974"
"248600","0.02931000178679824","0.02931000178679824","0.02931000178679824"
"248800","0.029220313339028508","0.029220313339028508","0.029220313339028508"
"249000","0.02998174033826217","0.02998174033826217","0.02998174033826217"
"249200","0.029003438507206738","0.029003438507206738","0.029003438507206738"
"249400","0.029079815570730715","0.029079815570730715","0.029079815570730715"
"249600","0.02858070144429803","0.02858070144429803","0.02858070144429803"
"249800","0.030040294751524924","0.030040294751524924","0.030040294751524924"
"250000","0.02965877441689372","0.02965877441689372","0.02965877441689372"
"250200","0.02933970625512302","0.02933970625512302","0.02933970625512302"
"250400","0.029517888291738927","0.029517888291738927","0.029517888291738927"
"250600","0.028274076743982732","0.028274076743982732","0.028274076743982732"
"250800","0.02813368905801326","0.02813368905801326","0.02813368905801326"
"251000","0.026943603768013417","0.026943603768013417","0.026943603768013417"
"251200","0.02866552258376032","0.02866552258376032","0.02866552258376032"
"251400","0.02876472649164498","0.02876472649164498","0.02876472649164498"
"251600","0.028718870705924927","0.028718870705924927","0.028718870705924927"
"251800","0.02799559097737074","0.02799559097737074","0.02799559097737074"
"252000","0.02807607380207628","0.02807607380207628","0.02807607380207628"
"252200","0.028933787622954697","0.028933787622954697","0.028933787622954697"
"252400","0.028496445384807886","0.028496445384807886","0.028496445384807886"
"252600","0.028506161393597722","0.028506161393597722","0.028506161393597722"
"252800","0.028031927002593875","0.028031927002593875","0.028031927002593875"
"253000","0.027569809993728996","0.027569809993728996","0.027569809993728996"
"253200","0.028182279877364637","0.028182279877364637","0.028182279877364637"
"253400","0.028705180957913398","0.028705180957913398","0.028705180957913398"
"253600","0.029072260251268744","0.029072260251268744","0.029072260251268744"
"253800","0.029413713654503227","0.029413713654503227","0.029413713654503227"
"254000","0.028737263581715525","0.028737263581715525","0.028737263581715525"
"254200","0.02902856417000294","0.02902856417000294","0.02902856417000294"
"254400","0.029033784526400267","0.029033784526400267","0.029033784526400267"
"254600","0.028430449957959354","0.028430449957959354","0.028430449957959354"
"254800","0.027917200229130686","0.027917200229130686","0.027917200229130686"
"255000","0.028524102945812046","0.028524102945812046","0.028524102945812046"
"255200","0.027332410430535675","0.027332410430535675","0.027332410430535675"
"255400","0.028893202655017377","0.028893202655017377","0.028893202655017377"
"255600","0.029082308164797722","0.029082308164797722","0.029082308164797722"
"255800","0.02873961647739634","0.02873961647739634","0.02873961647739634"
"256000","0.027099496591836213","0.027099496591836213","0.027099496591836213"
"256200","0.028041907963342966","0.028041907963342966","0.028041907963342966"
"256400","0.02982386733405292","0.02982386733405292","0.02982386733405292"
"256600","0.028896713480353355","0.028896713480353355","0.028896713480353355"
"256800","0.028381050485186278","0.028381050485186278","0.028381050485186278"
"257000","0.027767170034348965","0.027767170034348965","0.027767170034348965"
"257200","0.026747438362799584","0.026747438362799584","0.026747438362799584"
"257400","0.028102415101602673","0.028102415101602673","0.028102415101602673"
"257600","0.0280976154608652","0.0280976154608652","0.0280976154608652"
"257800","0.02879595512524247","0.02879595512524247","0.02879595512524247"
"258000","0.02753034088294953","0.02753034088294953","0.02753034088294953"
"258200","0.02877194744069129","0.02877194744069129","0.02877194744069129"
"258400","0.02838995047379285","0.02838995047379285","0.02838995047379285"
"258600","0.02724081430118531","0.02724081430118531","0.02724081430118531"
"258800","0.02812542942352593","0.02812542942352593","0.02812542942352593"
"259000","0.02790391988120973","0.02790391988120973","0.02790391988120973"
"259200","0.028227279814891516","0.028227279814891516","0.028227279814891516"
"259400","0.029953192544635385","0.029953192544635385","0.029953192544635385"
"259600","0.028374508060514926","0.028374508060514926","0.028374508060514926"
"259800","0.027498199427500366","0.027498199427500366","0.027498199427500366"
"260000","0.027587204355513678","0.027587204355513678","0.027587204355513678"
"260200","0.027102457196451723","0.027102457196451723","0.027102457196451723"
"260400","0.028576199219096453","0.028576199219096453","0.028576199219096453"
"260600","0.027975396187976002","0.027975396187976002","0.027975396187976002"
"260800","0.027706038705073297","0.027706038705073297","0.027706038705073297"
